item_id,title,year
73367,Сердце Дракона. Книга 2,2019
214593,Отечественная наградная система в революционный период смены власти и гражданской войны в России (1917-1922 гг.): идеологический и аксиологический аспект,2019
3095,Лови меня нежно – 2,2019
47800,Изучаем английский язык. Читаем англоязычную литературу,2019
79758,Понаехавшие (сборник),2010
114050,Драконья гавань,2010
57387,Ярко пылающая тень,2016
85980,Дочки-матери,
285340,Кровь времён. Часть первая,
115118,Четыре мертвые королевы,2019
134493,Книжный ниндзя,2018
166971,Взрывная натура. Обратная реакция,2019
189796,Мое темное счастье,2019
186471,Гипотеза симуляции,2019
29705,Убить бога,2019
219265,Имитация. Явление «Купидона»,2018
198773,Дракона возбуждать не рекомендуется,2019
280866,Парк на набережной,2019
3848,Охрана труда,2019
69177,МК Московский Комсомолец 167-2019,2019
260704,Подозрения,2019
158851,Ящик Пандоры,2018
284627,Обретение дома,2019
16393,Волшебные неудачники. Приключения продолжаются,2018
120784,Миндальное сердце,2015
25308,Старик Хоттабыч,"1938, 1955"
43284,Квантовый прыжок к мечте,2019
74141,Мой нежный и кусачий змей,2019
264053,Случай из практики. Цветок пустыни,2019
56320,Академия асуров,2019
11274,Лобачева проджект. Как заработать миллион и не заметить,2019
192668,Ты – мое притяжение,2019
274316,Квалификация для некроманта,2019
294157,Похититель императоров (Собрание сочинений),2019
64846,Моя жизнь среди парней,2014
247804,Юные годы. Путь Шеннона,"1944,1948"
302877,Кукловод,2013
145057,Комсомольская Правда. Санкт-Петербург 85п-2019,2019
219852,Наша Версия 29-2019,2019
162245,Советский Спорт (Федеральный выпуск) 139-2019,2019
271709,Вечерняя Москва 142-2019,2019
108648,Черное эхо,1992
232321,Известия 144-2019,2019
71066,МК Московский Комсомолец 168-2019,2019
44643,Starhit 30-2019,2019
174608,Спорт-экспресс 167-168-2019,2019
127644,Известия 143-2019,2019
47362,Коммерсантъ (понедельник-пятница) 136-2019,2019
